HH,Div,Date,HomeTeam,AwayTeam,FTR,HST,AST,HC,AC,HAS,HDS,AAS,ADS,Result,match_api_id,home_team_buildUpPlaySpeed,home_team_buildUpPlayPassing,home_team_chanceCreationPassing,home_team_chanceCreationCrossing,home_team_chanceCreationShooting,home_team_defencePressure,home_team_defenceAggression,home_team_defenceTeamWidth,home_team_avg_shots,home_team_avg_corners,home_team_avg_crosses,away_team_buildUpPlaySpeed,away_team_buildUpPlayPassing,away_team_chanceCreationPassing,away_team_chanceCreationCrossing,away_team_chanceCreationShooting,away_team_defencePressure,away_team_defenceAggression,away_team_defenceTeamWidth,away_team_avg_shots,away_team_avg_corners,away_team_avg_crosses,home_team_goals_difference,away_team_goals_difference,games_won_home_team,games_won_away_team,games_against_won,games_against_lost,B365H,B365D,B365A,League_1729.0,League_4769.0,League_7809.0,League_10257.0,League_13274.0,League_19694.0,League_21518.0,home_player_1_overall_rating,home_player_2_overall_rating,home_player_3_overall_rating,home_player_4_overall_rating,home_player_5_overall_rating,home_player_6_overall_rating,home_player_7_overall_rating,home_player_8_overall_rating,home_player_9_overall_rating,home_player_10_overall_rating,home_player_11_overall_rating,away_player_1_overall_rating,away_player_2_overall_rating,away_player_3_overall_rating,away_player_4_overall_rating,away_player_5_overall_rating,away_player_6_overall_rating,away_player_7_overall_rating,away_player_8_overall_rating,away_player_9_overall_rating,away_player_10_overall_rating,away_player_11_overall_rating,outcome,country_id,league_id,season,stage,date,home_team_api_id,away_team_api_id,home_team_long_name,home_team_short_name,away_team_long_name,away_team_short_name
4962,E0,8/31/2013 0:00,Crystal Palace,Sunderland,H,6,2,6,6,0.1706447780537855,0.2690845276396607,0.6405381690552794,0.9158656442380386,1,1474159,43,46,69,66,47,44,27,53,10.192982456140353,10.468468468468467,16.61513157894737,67,62,44,72,59,47,53,60,10.24342105263158,10.591836734693878,16.61513157894737,-2,-2,0,0,0,0,2.6,3.3,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,73,67,68,66,66,73,67,72,70,64,76,74,65,75,76,71,79,73,74,77,70,69,Win,1729,1729,2013/2014,3,8/31/2013 0:00,9826,8472,Crystal Palace,CRY,Sunderland,SUN
4971,E0,9/14/2013 0:00,Everton,Chelsea,H,5,5,5,7,1.0389890916945674,0.9534951740274936,1.389295115530857,0.6199373582460309,1,1474175,56,56,48,57,56,50,50,60,12.289473684210526,12.370860927152318,19.730263157894736,60,45,55,45,45,60,62,46,15.513157894736842,15.61589404,19.730263157894736,1,5,1,4,1,2,3.4,3.3,2.35,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,81,72,80,77,82,78,80,72,71,80,77,84,83,80,83,84,79,81,80,86,85,84,Win,1729,1729,2013/2014,4,9/14/2013 0:00,8668,8455,Everton,EVE,Chelsea,CHE
4976,E0,9/14/2013 0:00,Sunderland,Arsenal,A,2,6,6,7,0.5875364510206286,0.8832992102954081,1.4711904065516237,0.7387406847391728,-1,1474183,67,62,44,72,59,47,53,60,10.24342105263158,10.591836734693878,21.082236842105264,25,32,41,34,30,57,57,52,13.93092105263158,14.163879598662207,21.082236842105264,-4,5,0,4,0,2,6,3.9,1.67,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,74,65,76,74,71,79,74,73,70,76,76,80,70,80,81,78,76,82,81,87,77,80,Defeat,1729,1729,2013/2014,4,9/14/2013 0:00,8472,9825,Sunderland,SUN,Arsenal,ARS
4980,E0,9/21/2013 0:00,Chelsea,Fulham,H,10,1,13,3,1.404039313100767,0.6931851418543434,0.6463878326996199,0.859704072,1,1474193,46,41,46,61,63,42,43,46,15.513157894736842,15.61589404,16.67105263157895,52,49,49,56,59,39,39,57,11.057017543859647,11.154867256637168,16.67105263157895,3,1,3,2,1,0,1.3,5.75,12,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,85,80,80,83,85,80,79,80,83,85,84,73,75,79,80,74,79,75,77,73,72,78,Win,1729,1729,2013/2014,5,9/21/2013 0:00,8455,9879,Chelsea,CHE,Fulham,FUL
4981,E0,9/21/2013 0:00,Liverpool,Southampton,A,5,7,6,6,1.2333945350469817,0.6902603100321731,0.5001462415911085,0.5400151204233719,-1,1474197,39,44,42,34,54,59,52,61,14.88157894736842,14.930693069306932,20.098684210526315,47,38,52,56,58,57,63,44,11.921052631578949,12,20.098684210526315,4,0,4,1,1,1,1.6,4,6.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,81,80,81,82,81,83,81,75,76,75,81,75,73,72,78,71,74,77,78,80,70,76,Defeat,1729,1729,2013/2014,5,9/21/2013 0:00,8650,8466,Liverpool,LIV,Southampton,SOU
4994,E0,9/28/2013 0:00,Southampton,Crystal Palace,H,3,0,8,2,0.5680959066853872,0.5527932143901726,0.2369113775957883,0.2592072578032185,1,1474214,47,38,52,56,58,57,63,44,11.921052631578949,12,18.25438596491228,52,47,69,66,47,36,33,53,10.192982456140353,10.468468468468467,18.25438596491228,1,-4,2,1,0,0,1.45,4.5,8.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,75,73,74,78,71,77,77,74,73,80,76,74,69,72,69,67,67,74,71,70,75,69,Win,1729,1729,2013/2014,6,9/28/2013 0:00,8466,9826,Southampton,SOU,Crystal Palace,CRY
4998,E0,9/29/2013 0:00,Sunderland,Liverpool,A,5,6,10,8,0.5875364510206286,0.8832992102954081,1.3073998245100908,0.797062318,-1,1474219,57,66,56,31,72,47,52,49,10.24342105263158,10.591836734693878,19.44407894736842,39,44,42,34,54,59,52,61,14.88157894736842,14.930693069306932,19.44407894736842,-8,2,0,3,1,1,5.5,3.9,1.7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,74,73,73,75,71,72,74,74,77,77,77,81,80,81,81,75,81,83,79,86,81,75,Defeat,1729,1729,2013/2014,6,9/29/2013 0:00,8472,8650,Sunderland,SUN,Liverpool,LIV
5003,E0,10/5/2013 0:00,Liverpool,Crystal Palace,H,7,2,11,3,1.2333945350469817,0.6902603100321731,0.2369113775957883,0.2592072578032185,1,1474233,39,44,42,34,54,59,52,61,14.88157894736842,14.930693069306932,18.25438596491228,52,47,69,66,47,36,33,53,10.192982456140353,10.468468468468467,18.25438596491228,3,-5,3,1,0,0,1.2,7.5,17,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,81,80,81,81,75,75,83,75,79,81,86,74,69,72,70,67,73,65,74,70,75,73,Win,1729,1729,2013/2014,7,10/5/2013 0:00,8650,9826,Liverpool,LIV,Crystal Palace,CRY
5019,E0,10/21/2013 0:00,Crystal Palace,Fulham,A,4,6,5,7,0.1706447780537855,0.2690845276396607,0.6463878326996199,0.859704072,-1,1474256,52,47,69,66,47,36,33,53,10.192982456140353,10.468468468468467,16.67105263157895,52,49,49,56,59,39,39,57,11.057017543859647,11.154867256637168,16.67105263157895,-6,-3,1,1,0,0,2.75,3.3,2.8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,74,69,72,70,67,65,74,73,71,72,69,79,75,80,72,74,73,79,75,80,82,78,Defeat,1729,1729,2013/2014,8,10/21/2013 0:00,9826,9879,Crystal Palace,CRY,Fulham,FUL
5020,E0,10/26/2013 0:00,Aston Villa,Everton,A,3,4,8,6,0.8143428015984447,0.9973676513600468,0.9564200058496636,0.8964250999027973,-1,1474288,63,59,52,55,34,39,41,54,10.4375,10.75593220338983,19.11842105263158,58,62,48,59,32,41,44,59,12.289473684210526,12.370860927152318,19.11842105263158,-1,2,2,4,0,1,3.4,3.4,2.3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,79,69,77,71,71,74,72,73,66,81,73,81,74,80,77,83,76,79,80,75,80,78,Defeat,1729,1729,2013/2014,9,10/26/2013 0:00,10252,8668,Aston Villa,AVL,Everton,EVE
5021,E0,10/26/2013 0:00,Crystal Palace,Arsenal,A,4,4,4,3,0.1706447780537855,0.2690845276396607,1.4711904065516237,0.7387406847391728,-1,1474294,52,47,69,66,47,36,33,53,10.192982456140353,10.468468468468467,21.082236842105264,30,29,41,55,39,64,54,52,13.93092105263158,14.163879598662207,21.082236842105264,-11,8,0,4,0,0,11,5,1.36,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,74,70,70,69,67,71,73,71,67,73,75,79,80,81,81,78,77,82,79,87,85,81,Defeat,1729,1729,2013/2014,9,10/26/2013 0:00,9826,9825,Crystal Palace,CRY,Arsenal,ARS
5025,E0,10/26/2013 0:00,Southampton,Fulham,H,6,0,10,3,0.5680959066853872,0.5527932143901726,0.6463878326996199,0.859704072,1,1474307,47,38,52,56,58,57,63,44,11.921052631578949,12,16.67105263157895,52,49,49,56,59,39,39,57,11.057017543859647,11.154867256637168,16.67105263157895,5,1,3,2,0,0,1.62,4,6.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,76,73,74,78,72,77,76,72,77,70,76,79,76,79,72,74,75,79,80,82,73,78,Win,1729,1729,2013/2014,9,10/26/2013 0:00,8466,9879,Southampton,SOU,Fulham,FUL
5030,E0,11/2/2013 0:00,Arsenal,Liverpool,H,7,4,3,5,1.429960038881089,0.739982451,1.3073998245100908,0.797062318,1,1474327,30,29,41,55,39,64,54,52,13.93092105263158,14.163879598662207,19.44407894736842,39,44,42,34,54,59,52,61,14.88157894736842,14.930693069306932,19.44407894736842,8,6,4,3,2,0,2.3,3.5,3.3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,79,80,82,81,78,82,79,79,87,85,81,81,80,81,81,63,83,81,76,75,81,86,Win,1729,1729,2013/2014,10,11/2/2013 0:00,9825,8650,Arsenal,ARS,Liverpool,LIV
5042,E0,11/9/2013 0:00,Crystal Palace,Everton,D,2,2,4,7,0.1706447780537855,0.2690845276396607,0.9564200058496636,0.8964250999027973,0,1474364,52,47,69,66,47,36,33,53,10.192982456140353,10.468468468468467,19.11842105263158,58,62,48,59,32,41,44,59,12.289473684210526,12.370860927152318,19.11842105263158,-11,2,0,3,0,0,6.5,4,1.62,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,74,70,69,70,67,67,73,71,72,75,72,81,74,80,77,83,76,79,80,76,80,79,Draw,1729,1729,2013/2014,11,11/9/2013 0:00,9826,8668,Crystal Palace,CRY,Everton,EVE
5043,E0,11/9/2013 0:00,Liverpool,Fulham,H,10,1,9,3,1.2333945350469817,0.6902603100321731,0.6463878326996199,0.859704072,1,1474366,39,44,42,34,54,59,52,61,14.88157894736842,14.930693069306932,16.67105263157895,52,49,49,56,59,39,39,57,11.057017543859647,11.154867256637168,16.67105263157895,5,-1,3,2,2,1,1.25,6.5,15,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,81,79,81,82,75,76,83,81,80,86,82,79,63,72,79,74,75,79,74,72,73,82,Win,1729,1729,2013/2014,11,11/9/2013 0:00,8650,9879,Liverpool,LIV,Fulham,FUL
5050,E0,11/23/2013 0:00,Arsenal,Southampton,H,4,4,5,6,1.429960038881089,0.739982451,0.5001462415911085,0.5400151204233719,1,1474384,30,29,41,55,39,64,54,52,13.93092105263158,14.163879598662207,20.098684210526315,47,38,52,56,58,57,63,44,11.921052631578949,12,20.098684210526315,6,7,3,3,1,0,1.62,4.2,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,80,80,81,82,78,80,82,87,82,85,81,76,74,75,70,72,78,76,73,78,73,76,Win,1729,1729,2013/2014,12,11/23/2013 0:00,9825,8466,Arsenal,ARS,Southampton,SOU
5051,E0,11/23/2013 0:00,Everton,Liverpool,D,12,5,6,7,1.0389890916945674,0.9534951740274936,1.3073998245100908,0.797062318,0,1474391,58,62,48,59,32,41,44,59,12.289473684210526,12.370860927152318,19.44407894736842,39,44,42,34,54,59,52,61,14.88157894736842,14.930693069306932,19.44407894736842,1,7,2,3,0,1,3,3.4,2.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,81,74,80,77,83,76,79,80,75,80,79,81,79,81,82,63,80,77,76,83,80,87,Draw,1729,1729,2013/2014,12,11/23/2013 0:00,8668,8650,Everton,EVE,Liverpool,LIV
5060,E0,11/30/2013 0:00,Aston Villa,Sunderland,D,4,1,7,6,0.8143428015984447,0.9973676513600468,0.6405381690552794,0.9158656442380386,0,1474413,63,59,52,55,34,39,41,54,10.4375,10.75593220338983,16.61513157894737,57,66,56,31,72,47,52,49,10.24342105263158,10.591836734693878,16.61513157894737,-2,-5,1,2,2,0,2,3.4,4.33,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,79,69,77,73,71,74,72,74,73,81,73,71,72,75,75,68,77,72,74,73,75,76,Draw,1729,1729,2013/2014,13,11/30/2013 0:00,10252,8472,Aston Villa,AVL,Sunderland,SUN
5066,E0,12/1/2013 0:00,Chelsea,Southampton,H,7,1,8,4,1.404039313100767,0.6931851418543434,0.5001462415911085,0.5400151204233719,1,1474418,46,41,46,61,63,42,43,46,15.513157894736842,15.61589404,20.098684210526315,47,38,52,56,58,57,63,44,11.921052631578949,12,20.098684210526315,5,3,3,2,0,1,1.57,4.2,6.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,85,81,80,83,77,81,81,87,83,85,82,76,74,75,79,73,78,76,73,78,74,79,Win,1729,1729,2013/2014,13,12/1/2013 0:00,8455,8466,Chelsea,CHE,Southampton,SOU
5075,E0,12/4/2013 0:00,Southampton,Aston Villa,A,9,3,8,2,0.5680959066853872,0.5527932143901726,0.9973676513600468,1.0821903013284373,-1,1474464,47,38,52,56,58,57,63,44,11.921052631578949,12,18.93092105263158,63,59,52,55,34,39,41,54,10.4375,10.75593220338983,18.93092105263158,1,0,2,1,2,0,1.7,3.8,5.75,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,65,74,71,79,73,76,78,73,74,74,76,79,77,71,73,69,74,72,71,74,73,74,Defeat,1729,1729,2013/2014,14,12/4/2013 0:00,8466,10252,Southampton,SOU,Aston Villa,AVL
5077,E0,12/4/2013 0:00,Sunderland,Chelsea,A,3,5,6,5,0.5875364510206286,0.8832992102954081,1.389295115530857,0.6199373582460309,-1,1474470,57,66,56,31,72,47,52,49,10.24342105263158,10.591836734693878,19.730263157894736,46,41,46,61,63,42,43,46,15.513157894736842,15.61589404,19.730263157894736,-1,4,2,3,0,3,6.5,4.33,1.55,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,71,72,75,75,68,74,77,73,71,75,77,85,81,83,80,77,81,81,87,82,85,82,Defeat,1729,1729,2013/2014,14,12/4/2013 0:00,8472,8455,Sunderland,SUN,Chelsea,CHE
5087,E0,12/8/2013 0:00,Arsenal,Everton,D,5,4,3,2,1.429960038881089,0.739982451,0.9564200058496636,0.8964250999027973,0,1474503,30,29,41,55,39,64,54,52,13.93092105263158,14.163879598662207,19.11842105263158,58,62,48,59,32,41,44,59,12.289473684210526,12.370860927152318,19.11842105263158,8,5,4,2,1,0,1.7,3.8,5.75,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,80,71,82,82,79,80,82,82,87,85,81,81,74,80,77,67,76,79,80,76,80,80,Draw,1729,1729,2013/2014,15,12/8/2013 0:00,9825,8668,Arsenal,ARS,Everton,EVE
5088,E0,12/8/2013 0:00,Fulham,Aston Villa,H,10,2,4,7,0.7538611081110271,0.8745247148288974,0.9973676513600468,1.0821903013284373,1,1474509,52,49,49,56,59,39,39,57,11.057017543859647,11.154867256637168,18.93092105263158,63,59,52,55,34,39,41,54,10.4375,10.75593220338983,18.93092105263158,-11,3,0,2,1,1,2.75,3.3,2.8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,79,76,73,72,74,78,70,74,75,72,82,79,66,73,66,71,74,72,74,73,81,73,Win,1729,1729,2013/2014,15,12/8/2013 0:00,9879,10252,Fulham,FUL,Aston Villa,AVL
5091,E0,12/14/2013 0:00,Chelsea,Crystal Palace,H,7,5,3,1,1.404039313100767,0.6931851418543434,0.2369113775957883,0.2592072578032185,1,1474537,46,41,46,61,63,42,43,46,15.513157894736842,15.61589404,18.25438596491228,52,47,69,66,47,36,33,53,10.192982456140353,10.468468468468467,18.25438596491228,5,3,3,3,0,0,1.18,8,19,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,85,81,82,83,77,81,81,82,87,85,82,74,72,70,69,72,72,74,67,71,75,73,Win,1729,1729,2013/2014,16,12/14/2013 0:00,8455,9826,Chelsea,CHE,Crystal Palace,CRY
5092,E0,12/14/2013 0:00,Everton,Fulham,H,7,3,12,2,1.0389890916945674,0.9534951740274936,0.6463878326996199,0.859704072,1,1474550,58,62,48,59,32,41,44,59,12.289473684210526,12.370860927152318,16.67105263157895,52,49,49,56,59,39,39,57,11.057017543859647,11.154867256637168,16.67105263157895,5,-7,2,1,2,0,1.36,5,10.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,81,74,80,77,67,76,79,75,77,80,80,79,76,72,73,74,75,78,70,74,82,72,Win,1729,1729,2013/2014,16,12/14/2013 0:00,8668,9879,Everton,EVE,Fulham,FUL
5109,E0,12/23/2013 0:00,Arsenal,Chelsea,D,2,4,8,6,1.429960038881089,0.739982451,1.389295115530857,0.6199373582460309,0,1474570,30,29,41,55,39,64,54,52,13.93092105263158,14.163879598662207,19.730263157894736,46,41,46,61,63,42,43,46,15.513157894736842,15.61589404,19.730263157894736,4,6,3,4,0,2,2.38,3.4,3.25,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,80,80,82,80,79,82,81,81,87,80,81,85,81,80,83,77,81,79,82,85,81,82,Draw,1729,1729,2013/2014,17,12/23/2013 0:00,9825,8455,Arsenal,ARS,Chelsea,CHE
5110,E0,12/26/2013 0:00,Aston Villa,Crystal Palace,A,4,7,7,5,0.8143428015984447,0.9973676513600468,0.2369113775957883,0.2592072578032185,-1,1474597,63,59,52,55,34,39,41,54,10.4375,10.75593220338983,18.25438596491228,52,47,69,66,47,36,33,53,10.192982456140353,10.468468468468467,18.25438596491228,-5,-2,1,2,0,0,1.91,3.5,4.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,79,74,73,71,71,71,74,74,73,73,74,74,71,70,69,69,72,73,74,72,71,73,Defeat,1729,1729,2013/2014,18,12/26/2013 0:00,10252,9826,Aston Villa,AVL,Crystal Palace,CRY
5113,E0,12/26/2013 0:00,Everton,Sunderland,A,9,6,11,2,1.0389890916945674,0.9534951740274936,0.6405381690552794,0.9158656442380386,-1,1474607,58,62,48,59,32,41,44,59,12.289473684210526,12.370860927152318,16.61513157894737,57,66,56,31,72,47,52,49,10.24342105263158,10.591836734693878,16.61513157894737,9,-2,4,0,2,1,1.36,5.25,9.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,81,74,80,77,67,77,79,80,76,80,80,71,67,74,75,72,74,71,74,75,76,72,Defeat,1729,1729,2013/2014,18,12/26/2013 0:00,8668,8472,Everton,EVE,Sunderland,SUN
5126,E0,12/29/2013 0:00,Chelsea,Liverpool,H,5,4,4,2,1.404039313100767,0.6931851418543434,1.3073998245100908,0.797062318,1,1474644,46,41,46,61,63,42,43,46,15.513157894736842,15.61589404,19.44407894736842,39,44,42,34,54,59,52,61,14.88157894736842,14.930693069306932,19.44407894736842,2,13,3,4,0,1,2.2,3.5,3.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,85,81,80,83,77,81,82,85,83,82,83,81,79,81,82,80,80,77,75,77,80,87,Win,1729,1729,2013/2014,19,12/29/2013 0:00,8455,8650,Chelsea,CHE,Liverpool,LIV
5127,E0,12/29/2013 0:00,Everton,Southampton,H,4,2,2,3,1.0389890916945674,0.9534951740274936,0.5001462415911085,0.5400151204233719,1,1474648,58,62,48,59,32,41,44,59,12.289473684210526,12.370860927152318,20.098684210526315,47,38,52,56,58,57,63,44,11.921052631578949,12,20.098684210526315,4,1,3,1,1,0,1.83,3.7,4.75,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,70,76,74,77,83,77,76,71,77,67,80,70,65,79,75,73,74,74,73,79,74,76,Win,1729,1729,2013/2014,19,12/29/2013 0:00,8668,8466,Everton,EVE,Southampton,SOU
5135,E0,1/1/2014 0:00,Southampton,Chelsea,A,2,5,6,8,0.5680959066853872,0.5527932143901726,1.389295115530857,0.6199373582460309,-1,1474701,47,38,52,56,58,57,63,44,11.921052631578949,12,19.730263157894736,46,41,46,61,63,42,43,46,15.513157894736842,15.61589404,19.730263157894736,1,2,1,3,1,1,4,3.5,2.05,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,70,65,75,79,73,74,78,79,74,79,74,85,77,83,80,85,79,81,80,85,87,82,Defeat,1729,1729,2013/2014,20,1/1/2014 0:00,8466,8455,Southampton,SOU,Chelsea,CHE
5137,E0,1/1/2014 0:00,Sunderland,Aston Villa,A,1,5,10,2,0.5875364510206286,0.8832992102954081,0.9973676513600468,1.0821903013284373,-1,1474709,57,66,56,31,72,47,52,49,10.24342105263158,10.591836734693878,18.93092105263158,63,59,52,55,34,39,41,54,10.4375,10.75593220338983,18.93092105263158,0,-7,1,0,0,2,2.15,3.4,3.75,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,71,67,75,74,72,71,74,74,80,76,71,79,74,78,71,71,72,74,73,66,81,73,Defeat,1729,1729,2013/2014,20,1/1/2014 0:00,8472,10252,Sunderland,SUN,Aston Villa,AVL
5142,E0,1/11/2014 0:00,Fulham,Sunderland,A,5,6,10,6,0.7538611081110271,0.8745247148288974,0.6405381690552794,0.9158656442380386,-1,1474909,52,49,49,56,59,39,39,57,11.057017543859647,11.154867256637168,16.61513157894737,57,66,56,31,72,47,52,49,10.24342105263158,10.591836734693878,16.61513157894737,-9,0,2,1,1,1,2.2,3.3,3.75,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,73,76,72,77,74,78,75,77,81,78,82,71,72,75,75,66,74,75,71,74,77,76,Defeat,1729,1729,2013/2014,21,1/11/2014 0:00,9879,8472,Fulham,FUL,Sunderland,SUN
5149,E0,1/13/2014 0:00,Aston Villa,Arsenal,A,5,4,3,5,0.8143428015984447,0.9973676513600468,1.4711904065516237,0.7387406847391728,-1,1474906,63,59,52,55,34,39,41,54,10.4375,10.75593220338983,21.082236842105264,30,29,41,55,39,64,54,52,13.93092105263158,14.163879598662207,21.082236842105264,-4,2,1,3,1,1,6,4.2,1.62,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,79,74,78,71,73,71,74,72,74,81,73,80,81,82,82,77,82,77,68,87,85,81,Defeat,1729,1729,2013/2014,21,1/13/2014 0:00,10252,9825,Aston Villa,AVL,Arsenal,ARS
5150,E0,1/18/2014 0:00,Arsenal,Fulham,H,8,2,4,4,1.429960038881089,0.739982451,0.6463878326996199,0.859704072,1,1474922,30,29,41,55,39,64,54,52,13.93092105263158,14.163879598662207,16.67105263157895,52,49,49,56,59,39,39,57,11.057017543859647,11.154867256637168,16.67105263157895,6,-9,4,2,2,0,1.22,7,15,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,80,81,82,82,77,77,82,69,87,85,81,79,76,80,74,62,75,78,74,81,72,82,Win,1729,1729,2013/2014,22,1/18/2014 0:00,9825,9879,Arsenal,ARS,Fulham,FUL
5152,E0,1/18/2014 0:00,Liverpool,Aston Villa,D,6,3,2,3,1.2333945350469817,0.6902603100321731,0.9973676513600468,1.0821903013284373,0,1474925,39,44,42,34,54,59,52,61,14.88157894736842,14.930693069306932,18.93092105263158,63,59,52,55,34,39,41,54,10.4375,10.75593220338983,18.93092105263158,4,-2,3,1,2,1,1.22,7,15,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,81,79,81,80,74,77,83,76,80,82,87,79,66,78,73,74,74,72,74,73,81,73,Draw,1729,1729,2013/2014,22,1/18/2014 0:00,8650,10252,Liverpool,LIV,Aston Villa,AVL
5155,E0,1/18/2014 0:00,Sunderland,Southampton,D,5,8,4,7,0.5875364510206286,0.8832992102954081,0.5001462415911085,0.5400151204233719,0,1474930,57,66,56,31,72,47,52,49,10.24342105263158,10.591836734693878,20.098684210526315,47,38,52,56,58,57,63,44,11.921052631578949,12,20.098684210526315,3,-1,2,2,1,0,3.2,3.3,2.45,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,71,72,75,75,66,72,74,74,77,75,76,76,66,79,75,73,78,74,75,79,74,76,Draw,1729,1729,2013/2014,22,1/18/2014 0:00,8472,8466,Sunderland,SUN,Southampton,SOU
5161,E0,1/28/2014 0:00,Liverpool,Everton,H,9,4,5,8,1.2333945350469817,0.6902603100321731,0.9564200058496636,0.8964250999027973,1,1474936,39,44,42,34,54,59,52,61,14.88157894736842,14.930693069306932,19.11842105263158,58,62,48,59,32,41,44,59,12.289473684210526,12.370860927152318,19.11842105263158,2,2,2,2,0,0,1.83,3.9,4.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,81,65,80,81,74,83,77,76,82,80,87,81,68,74,80,83,77,80,80,77,80,80,Win,1729,1729,2013/2014,23,1/28/2014 0:00,8650,8668,Liverpool,LIV,Everton,EVE
5164,E0,1/28/2014 0:00,Southampton,Arsenal,D,5,4,7,5,0.5680959066853872,0.5527932143901726,1.4711904065516237,0.7387406847391728,0,1474940,47,38,52,56,58,57,63,44,11.921052631578949,12,21.082236842105264,30,29,41,55,39,64,54,52,13.93092105263158,14.163879598662207,21.082236842105264,0,8,2,5,0,2,4.33,3.5,1.95,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,76,68,71,75,73,75,75,78,79,74,60,80,80,82,83,77,77,82,69,87,85,81,Draw,1729,1729,2013/2014,23,1/28/2014 0:00,8466,9825,Southampton,SOU,Arsenal,ARS
5171,E0,2/1/2014 0:00,Everton,Aston Villa,H,6,1,13,1,1.0389890916945674,0.9534951740274936,0.9973676513600468,1.0821903013284373,1,1474948,58,62,48,59,32,41,44,59,12.289473684210526,12.370860927152318,18.93092105263158,63,59,52,55,34,39,41,54,10.4375,10.75593220338983,18.93092105263158,-1,1,2,2,2,0,1.53,4.33,7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,81,68,80,77,83,77,80,76,77,78,80,79,66,71,73,78,74,73,74,72,72,81,Win,1729,1729,2013/2014,24,2/1/2014 0:00,8668,10252,Everton,EVE,Aston Villa,AVL
5172,E0,2/1/2014 0:00,Fulham,Southampton,A,4,5,4,5,0.7538611081110271,0.8745247148288974,0.5001462415911085,0.5400151204233719,-1,1474949,52,49,49,56,59,39,39,57,11.057017543859647,11.154867256637168,20.098684210526315,47,38,52,56,58,57,63,44,11.921052631578949,12,20.098684210526315,-12,-3,1,1,0,1,3.6,3.4,2.2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,79,76,80,62,74,78,76,75,78,76,75,76,68,75,71,73,78,76,79,75,74,76,Defeat,1729,1729,2013/2014,24,2/1/2014 0:00,9879,8466,Fulham,FUL,Southampton,SOU
5177,E0,2/2/2014 0:00,Arsenal,Crystal Palace,H,6,2,6,5,1.429960038881089,0.739982451,0.2369113775957883,0.2592072578032185,1,1474946,30,29,41,55,39,64,54,52,13.93092105263158,14.163879598662207,18.25438596491228,52,47,69,66,47,36,33,53,10.192982456140353,10.468468468468467,18.25438596491228,6,-1,4,2,1,0,1.22,7,16,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,80,80,82,83,77,82,77,85,87,80,81,74,70,69,69,73,74,72,75,72,67,72,Win,1729,1729,2013/2014,24,2/2/2014 0:00,9825,9826,Arsenal,ARS,Crystal Palace,CRY
